file	chroma_stft	rmse	spectral_centroid	spectral_bandwith	rollof	zero_crossing_rate	mfcc1	mfcc2	mfcc3	mfcc4	mfcc5	mfcc6	mfcc7	mfcc8	mfcc9	mfcc10	mfcc11	mfcc12	mfcc13	mfcc14	mfcc15	mfcc16	mfcc17	mfcc18	mfcc19	mfcc20
1_theo_10.wav	0.27554056	0.0057417317	845.9483587610868	862.0820119542246	1539.6240234375	0.038289388020833336	-571.13574	236.80296	-57.395435	13.859398	15.445729	-48.889904	13.915413	14.896812	-28.262383	5.3727603	5.716524	-16.332428	-3.2440777	-9.942819	-8.133137	5.3693786	-14.369603	-17.606613	-6.8918557	-17.485966
1_theo_11.wav	0.4792224	0.005536831	852.0927611043815	807.7126299043432	1575.15380859375	0.048974609375	-559.5081	240.87898	-50.113697	8.954561	14.527545	-46.004826	4.888172	5.7588005	-30.732595	-1.2024727	0.83766854	-11.377627	-0.35548824	-15.595541	-9.966337	11.683027	-11.00132	-17.716734	-3.2899086	-17.284487
1_theo_12.wav	0.3721452	0.0065741334	847.8472827469318	865.5215523043	1489.706143465909	0.041814630681818184	-552.40845	214.87245	-38.657444	11.899642	6.8694277	-50.70032	2.9296334	8.200317	-25.71797	3.0796537	3.6362588	-12.31727	2.5340462	-6.3092165	-7.247784	8.334818	-11.610112	-19.915411	-7.2325244	-17.74573
1_theo_13.wav	0.43869397	0.0031889356	1047.6748080276825	973.2721751248664	1993.1671142578125	0.06268310546875	-619.16736	204.81615	-46.659626	23.035763	16.581514	-45.447308	12.529514	12.277151	-23.618202	6.669781	0.38725924	-14.254953	5.2487926	-7.5617447	-7.7865176	9.721481	-11.554096	-14.1551485	0.25564635	-14.709532
1_theo_14.wav	0.3692048	0.0051456844	853.4414402979273	881.167401895806	1506.3454367897727	0.04039417613636364	-572.65436	234.39117	-50.53041	15.35039	12.713548	-48.471684	7.8061213	5.0055766	-27.50146	7.081874	2.1597643	-11.507634	2.7617095	-14.734339	-10.033933	7.963963	-18.424044	-16.184343	3.5522628	-16.898684
1_theo_15.wav	0.31861714	0.004914535	819.9694094687457	841.4457422961277	1586.9970703125	0.038818359375	-570.0594	236.77536	-48.446205	12.906627	15.060863	-46.945683	11.261091	12.804907	-28.397833	1.7654785	3.2295785	-14.469424	-1.161854	-9.811368	-8.1818905	7.614525	-13.003863	-17.537148	-2.5351229	-15.221489
1_theo_16.wav	0.37683076	0.0051938114	833.5103429965637	834.9081610344008	1481.875887784091	0.043501420454545456	-576.8935	238.36588	-45.92661	16.127758	14.4407015	-50.10049	8.923409	9.655931	-29.882452	5.8459377	7.3732915	-15.067803	-3.0640595	-10.538372	-8.41987	7.3274856	-13.323737	-17.521431	-3.1301286	-16.574348
1_theo_17.wav	0.29530787	0.0051246434	820.5141338567819	912.019061792842	1662.542724609375	0.035319010416666664	-579.7761	212.96094	-39.074207	22.128729	21.497894	-40.392487	10.660807	10.245248	-28.721977	0.68952537	1.119157	-16.502848	1.798139	-0.9517813	-2.0695846	8.990302	-12.660403	-20.415222	-5.895521	-11.844211
1_theo_18.wav	0.3080708	0.005886679	789.5944221314601	840.7879123770028	1382.431640625	0.03544921875	-569.27057	240.40402	-53.813812	18.184055	19.083794	-49.155693	11.737055	11.77829	-31.781727	4.754307	3.447136	-21.525173	-2.936967	-9.3044815	-11.424093	7.8465514	-11.494528	-22.761473	-8.817881	-14.004984
1_theo_19.wav	0.35915485	0.005127924	779.810861180484	762.8437759790862	1279.7900390625	0.04541015625	-585.02045	241.94072	-48.107883	17.476753	14.00503	-51.29179	11.141093	8.481129	-31.966743	5.184999	0.7016643	-20.05592	-0.5614669	-11.151791	-12.528447	5.12872	-12.449618	-12.389083	1.0156991	-13.700337
1_theo_2.wav	0.2995254	0.007169419	858.2374423599651	818.3094326798671	1600.634765625	0.04172092013888889	-541.2959	243.54514	-48.24141	12.366401	13.903466	-55.21311	4.6620555	13.533799	-31.148865	-4.341596	-0.4327278	-19.418756	-5.947855	-8.93507	-3.2597857	12.260927	-10.876008	-16.591587	-1.11487	-15.601325
1_theo_20.wav	0.3116556	0.005440177	841.7375485302628	871.3378449811411	1473.1244255514705	0.04236557904411765	-578.362	229.67487	-52.476654	18.906733	18.030777	-44.38608	9.8702345	2.8230164	-32.444534	4.9673586	0.745642	-16.065842	2.7758987	-9.593007	-10.274	4.508106	-17.182264	-15.986824	-0.25121006	-15.342094
1_theo_21.wav	0.29933757	0.005025704	777.774151508247	865.7033855789904	1323.8026012073863	0.039617365056818184	-584.5898	212.908	-35.231888	25.016632	20.351793	-38.994957	11.663297	5.344585	-28.69855	6.2034755	-1.0451252	-21.776365	-0.1571682	-8.365775	-16.024881	-2.4419048	-13.718432	-10.343862	2.8440897	-10.6851425
1_theo_22.wav	0.32163274	0.0058062617	928.6121207248784	829.0484450583991	1661.0712890625	0.06052734375	-548.7557	201.83147	-38.64888	14.110939	19.006203	-34.708935	3.9691281	-2.3861628	-27.85939	7.2355304	-0.095791146	-21.17899	-2.1965454	-6.3983393	-10.287148	-0.32147288	-12.648556	-9.032846	-0.26529154	-14.288461
1_theo_23.wav	0.34936652	0.0044576833	786.435486495693	757.3110694288703	1278.533935546875	0.0489501953125	-582.90326	215.1489	-36.322227	16.932201	20.244156	-38.654263	4.9775515	4.4161477	-26.87699	2.8686905	-3.1726604	-23.092968	-1.9326813	-3.8198783	-8.027826	2.46829	-10.741603	-8.647787	3.2345245	-11.682805
1_theo_24.wav	0.34005395	0.006368266	830.4007280297848	805.3309061683543	1509.11865234375	0.043416341145833336	-550.8065	216.11946	-33.631073	12.708374	9.324267	-48.312366	5.0326433	10.471755	-27.088318	-0.322477	0.6860811	-17.234966	-0.6589615	-5.5238495	-9.252404	5.676754	-7.997236	-14.528942	-4.247842	-14.799976
1_theo_25.wav	0.29560667	0.004612445	839.1185601795788	915.9149894007242	1534.24072265625	0.037190755208333336	-581.265	236.85028	-48.34383	16.469082	14.391189	-47.98268	6.7394176	7.0589013	-29.2191	-0.44788456	-2.7500896	-13.802358	3.6237671	-7.405597	-5.0464716	8.413432	-13.263408	-13.159954	-1.0447088	-15.798676
1_theo_26.wav	0.20056249	0.0065813414	701.9262390136728	835.2615006285159	1135.87646484375	0.028116861979166668	-573.2913	212.11485	-32.054207	19.678259	18.337479	-37.541252	10.055451	13.050643	-22.962456	-2.592068	-4.0953236	-16.04694	-1.641386	-10.624854	-10.515914	4.072008	-13.151301	-14.91816	0.93200415	-10.898309
1_theo_27.wav	0.28624982	0.05369402	789.8591288930895	702.0524700554193	1269.9462890625	0.04587518601190476	-401.52948	178.3508	-34.594616	-7.349267	-2.2897434	-40.78647	-0.18546803	3.9876335	-28.214102	-10.91988	-4.9951487	-15.877302	-8.505435	-12.690604	-12.242302	-3.1773143	-11.959464	-8.527554	-0.5559006	-13.555914
1_theo_28.wav	0.35548198	0.022646058	942.0633694564519	853.4493073080494	1750.6494140625	0.05904296875	-483.84277	154.40251	-17.925749	4.74731	3.0194702	-33.784252	0.56840533	6.75159	-17.701399	-3.7368097	-3.7282681	-15.481058	-6.396791	-8.205513	-7.519961	0.4509611	-11.810509	-12.332192	-0.3468276	-9.488315
1_theo_29.wav	0.26040977	0.036465645	880.1400419031337	789.0947567979608	1473.409423828125	0.0468017578125	-410.74902	186.23163	-44.920074	-9.395155	-5.361699	-43.345207	1.7701385	0.123507164	-24.933348	-0.42046022	-8.265873	-19.381235	-2.458696	-13.117403	-12.782351	-0.2946284	-16.824316	-10.081673	4.071883	-15.821007
1_theo_3.wav	0.23237187	0.0055830427	763.681937262665	799.675028244027	1439.7882634943182	0.032182173295454544	-584.5507	239.91676	-53.087574	17.841799	22.370024	-49.73403	6.5596757	13.39555	-26.31809	1.0717721	0.8672135	-13.272516	-0.0034103394	-12.844934	-7.5034194	11.647414	-12.527477	-17.82297	-2.2880638	-14.071346
1_theo_30.wav	0.27407318	0.016984317	850.0659468194008	806.4133783174345	1409.2914782072369	0.037186472039473686	-486.3759	204.65295	-55.999783	4.5794196	4.836539	-50.78174	6.427141	5.732319	-28.385399	1.237898	-9.416751	-26.7315	-4.0106378	-11.505753	-10.878293	2.8018358	-17.41435	-11.7948885	4.2759924	-17.62648
1_theo_31.wav	0.25138035	0.019585688	923.1167613777404	877.8344672445944	1808.462801846591	0.055205374053030304	-469.1818	185.1518	-55.43661	11.647375	8.423418	-46.73831	12.971807	8.019726	-31.799162	-1.7860574	-10.2669735	-25.91476	-2.422901	-12.266996	-9.632961	9.008135	-17.082804	-17.89625	3.7472525	-15.170512
1_theo_32.wav	0.26232868	0.0066993893	816.099010741264	815.6196513779803	1476.492587002841	0.04090465198863636	-573.3951	224.39293	-55.057613	19.731604	22.834522	-48.504955	6.4918504	10.55989	-24.487818	7.2507634	-0.53233147	-19.154354	2.2624884	-7.9221025	-10.268424	4.3019776	-16.66966	-13.554221	5.692265	-12.262841
1_theo_33.wav	0.35870266	0.0031943687	875.2386030573543	876.371453349193	1520.244140625	0.048779296875	-613.25854	228.25867	-53.0117	23.212793	25.101522	-42.371197	9.574972	7.521927	-27.139395	9.183078	4.3240547	-17.091639	2.769067	-3.5207782	-5.423926	8.38159	-11.130777	-13.994665	-0.07441441	-12.090106
1_theo_34.wav	0.26085913	0.0075544487	818.4989041997923	819.5871955022807	1347.61962890625	0.043172200520833336	-548.8217	234.50612	-49.640324	6.825463	6.1534443	-45.19824	16.253077	10.50741	-31.834082	1.3889643	-2.6379335	-23.039549	-1.8490791	-9.734874	-13.245361	6.0064597	-8.787549	-13.702336	-3.0445757	-17.448242
1_theo_35.wav	0.40767345	0.008826385	884.70342554945	890.3013090832055	1648.556698069853	0.04408892463235294	-521.686	220.75719	-45.588818	14.316166	9.365842	-51.538338	5.596815	4.2418804	-29.047989	4.978138	-5.1099477	-25.125095	-2.2617304	-9.299458	-9.93656	3.9097345	-15.895237	-11.911246	2.5113583	-19.976007
1_theo_36.wav	0.35996202	0.0125719225	833.5291023149585	795.6982649911776	1359.076397235577	0.04537259615384615	-500.28674	210.01541	-38.099323	0.8144952	0.7971156	-43.680874	4.66196	-0.82788265	-31.697838	-1.6050851	-3.572226	-14.190493	-0.04828167	-14.613532	-11.090444	4.71184	-17.729454	-13.674062	1.893414	-21.678274
1_theo_37.wav	0.3348328	0.005980547	780.4878776692982	811.8970810485907	1324.2919921875	0.03969029017857143	-569.08093	231.44392	-47.891304	15.845308	17.843355	-44.57716	11.769722	6.8491864	-33.523006	5.1262555	0.24733941	-25.834763	-1.6255043	-5.559939	-15.614886	-1.3546678	-11.808425	-12.032549	2.2658994	-9.436895
1_theo_38.wav	0.34470406	0.009607722	788.1189992321642	747.4342971677929	1357.489013671875	0.043294270833333336	-530.4827	218.1571	-32.69755	-1.2170154	4.3916564	-39.222656	3.1900005	1.8860489	-26.474112	-0.03670462	-3.4584522	-14.738258	5.2760973	-6.025278	-13.519333	0.7125835	-14.679589	-17.367521	-0.52559775	-11.943179
1_theo_39.wav	0.38998666	0.00725587	970.4550234988267	799.9158503436532	1719.580078125	0.04680524553571429	-540.12115	209.70418	-49.16167	0.82508504	9.60118	-43.262997	5.0461464	9.209794	-23.448027	2.312317	-1.6753587	-19.432056	-2.1056457	-5.641353	-4.401042	6.8360624	-16.790382	-19.941504	-0.30151972	-9.913088
1_theo_4.wav	0.36640412	0.005707253	895.0526858697804	850.1696844018145	1563.310546875	0.047216796875	-564.1841	249.07883	-56.666576	11.2080965	10.615126	-54.414574	8.950259	9.210385	-30.0484	9.649832	9.767332	-11.170599	2.9304879	-11.560742	-10.598727	10.158493	-13.252658	-17.674889	0.944291	-16.104668
1_theo_40.wav	0.2775663	0.004809927	794.7504195670776	849.8403358011288	1433.75244140625	0.033406575520833336	-594.1906	231.58607	-46.330654	15.628474	11.148556	-49.210724	11.585294	13.451713	-25.618162	1.6686159	-1.7511624	-14.581718	2.9935274	-10.4179735	-11.213075	4.9551597	-14.978635	-19.2241	-8.2125	-17.969786
1_theo_41.wav	0.37263674	0.009543929	844.4074304026408	756.2801751766044	1401.8115234375	0.046337890625	-519.81665	224.06729	-40.663395	0.2727092	1.7064593	-50.893894	3.8488793	11.2108555	-25.076502	-1.8902658	-2.5800424	-16.895466	-1.3350544	-8.610136	-5.952134	11.104208	-12.222934	-22.505663	-7.749237	-16.72069
1_theo_42.wav	0.24938503	0.00521115	735.0733421112525	807.5340872447548	1276.6922800164473	0.03559313322368421	-583.5616	208.59045	-27.829191	17.051565	12.667447	-37.777447	12.638216	10.100249	-25.070826	1.2396108	-3.9353063	-20.105873	-0.11181948	-4.6918855	-6.2923465	6.668728	-10.7927885	-14.890527	-3.7238605	-14.648134
1_theo_43.wav	0.33924934	0.0047704782	819.9320427970385	766.8885578136865	1359.58251953125	0.045844184027777776	-581.2869	220.80147	-36.732563	12.14005	13.876916	-40.129814	4.4421744	3.521431	-23.454792	7.359849	0.4187203	-18.317314	-0.1717869	-5.3499584	-7.2086234	4.0937195	-12.410626	-14.505812	-4.4876447	-15.803218
1_theo_44.wav	0.2851005	0.007307969	825.7188821354713	850.5601461079725	1460.9450120192307	0.03763521634615385	-545.56305	197.93887	-30.43066	12.983746	7.2435236	-43.038967	8.630202	7.813892	-26.260752	5.378835	2.4187624	-20.319334	-2.0553977	-4.4420543	-8.846727	5.332389	-7.9505215	-14.275988	-5.6568685	-17.412788
1_theo_45.wav	0.29946706	0.0066301976	784.2236967605407	815.7502854837926	1339.84375	0.03944227430555555	-557.72266	233.23201	-51.616768	11.74121	18.953789	-42.268787	7.956812	9.80791	-26.02796	3.6750538	1.3148038	-18.145803	-2.5481348	-9.404037	-9.521636	7.3991632	-10.848895	-20.122414	-9.389408	-17.113825
1_theo_46.wav	0.32604757	0.006217285	845.9907783772453	906.7041437015578	1594.2852313701924	0.03541917067307692	-565.98785	218.42711	-39.31513	19.44939	12.392319	-45.39429	12.315464	6.470676	-29.085667	7.8146014	0.6674865	-21.03431	-2.8108335	-12.1411085	-10.388223	7.0591865	-12.988129	-11.733956	2.7470288	-17.208746
1_theo_47.wav	0.32913214	0.005961692	751.4220561920584	744.330268901458	1313.525390625	0.038289388020833336	-576.15173	237.38951	-37.703396	15.215627	10.3078985	-50.90655	3.843053	4.313715	-28.872156	0.6039172	-6.929213	-19.955421	0.14740323	-13.176299	-9.728799	11.608422	-12.19226	-17.354784	-0.7052722	-15.836883
1_theo_48.wav	0.35885322	0.0035947908	956.449582613613	913.9715028210841	1782.1892233455883	0.052447150735294115	-611.06915	211.66853	-44.132626	23.27036	20.099285	-42.715546	11.445559	9.198569	-25.2488	7.8884926	0.21177371	-18.186563	5.824899	-1.8998364	-8.071268	5.939594	-10.92911	-13.573047	-1.0544916	-15.06324
1_theo_49.wav	0.33167362	0.0058449693	780.6573537969682	840.9935270428814	1455.029296875	0.03515625	-578.06433	224.7624	-36.26863	20.70162	16.456762	-45.35064	7.6632323	6.2488985	-27.765558	7.2179146	2.523538	-18.203459	-0.18542708	-10.364402	-13.255667	5.322017	-11.362228	-14.851356	0.93108314	-12.93458
1_theo_5.wav	0.31488666	0.0066568293	839.4330763761209	831.6944564839957	1401.8115234375	0.042529296875	-552.4374	233.91946	-44.04815	12.472067	9.361764	-50.77459	4.422758	6.585874	-31.441504	-0.06408892	4.527733	-11.928062	-0.61166704	-9.328745	-5.5307484	11.071726	-9.559849	-14.00057	-2.939506	-19.73521
1_theo_6.wav	0.32149738	0.005184955	853.2001097567305	816.3142063232035	1438.41796875	0.043408203125	-563.67883	246.49976	-50.702415	11.209905	12.548237	-50.788834	8.4242935	9.101801	-31.383701	2.5968766	4.409292	-12.409615	4.0205164	-6.857193	-7.973506	7.8418856	-11.191545	-12.05143	0.19978459	-18.366404
1_theo_7.wav	0.2856525	0.0036912137	826.866999045228	906.463064165163	1589.61181640625	0.035400390625	-604.5924	226.12273	-46.2394	22.935255	19.423761	-46.643055	8.750179	9.316116	-28.877918	4.032878	3.0967257	-14.108235	4.6395764	-2.3196545	-3.0966191	9.721975	-11.7790165	-15.986766	-4.5463305	-18.555025
1_theo_8.wav	0.27656347	0.0038428223	783.6461078077483	888.0195829434816	1386.199951171875	0.031982421875	-608.767	233.27553	-45.711224	22.631866	18.496683	-44.83913	12.322636	14.202175	-24.518013	1.76675	-0.49186894	-13.200395	1.9734882	-8.2234	-4.8850207	8.167857	-14.327861	-15.126643	-3.0748758	-18.717196
1_theo_9.wav	0.4519387	0.0045477333	859.9342024096248	877.7723000483456	1513.1969105113637	0.043634588068181816	-581.9807	239.65208	-49.852222	17.700153	12.711165	-51.486366	10.213306	13.278626	-25.77406	5.8640194	3.06494	-15.002041	2.805664	-5.882509	-6.558883	6.907866	-15.429636	-18.368792	-2.5613787	-15.053788
1_yweweler_0.wav	0.4242772	0.007027008	1226.6858394386586	901.6172966016845	2102.320620888158	0.09066611842105263	-563.1296	180.97046	-46.631413	4.4394846	7.51026	-36.22702	16.025826	9.677951	-27.548946	6.029363	5.928551	-14.821139	2.6447682	-2.8118744	-8.962016	4.224285	-9.441934	-11.234817	5.2548113	-6.19043
1_yweweler_1.wav	0.3823021	0.009716328	926.3565689459681	839.4206228848474	1584.84375	0.045947265625	-519.89343	233.91455	-58.693012	3.7138817	7.8192506	-47.11503	21.82417	15.980278	-37.330433	-0.308397	5.4367385	-16.546343	2.7816024	-2.712397	-11.106003	-0.6710512	-15.076566	-12.380098	2.9041984	-12.626859
1_yweweler_10.wav	0.35954577	0.010791742	1028.3542120507166	919.3507470216734	2078.7823016826924	0.05247145432692308	-519.7444	204.63211	-56.833492	10.807883	14.868312	-44.931465	14.554022	12.6892	-33.19174	3.6199675	8.881536	-17.01997	-1.8942698	-3.3698084	-9.343675	-0.36305243	-12.352945	-9.228281	2.7660527	-12.524708
1_yweweler_11.wav	0.3791949	0.010168792	921.060369296489	831.93115825981	1625.7568359375	0.05530598958333333	-525.1337	225.44391	-52.175304	5.080804	13.391647	-42.395737	12.825348	9.873449	-31.472178	6.87033	9.175286	-18.003685	0.19223934	-0.8375582	-11.503745	-3.5596886	-12.717637	-8.481413	5.963283	-7.8066287
1_yweweler_12.wav	0.36951175	0.0064756568	849.733193573574	828.3672948771066	1505.3054809570312	0.050994873046875	-567.5965	226.92975	-41.581642	14.308569	12.150612	-41.812572	16.33264	5.406453	-35.90047	7.528793	8.947479	-16.602709	0.6556587	-3.8304613	-9.796	-1.9084325	-16.917427	-8.977642	7.989141	-8.856487
1_yweweler_13.wav	0.4184011	0.0074548363	902.8940276207728	820.4167639808546	1724.8095703125	0.05406901041666667	-555.61334	232.49684	-47.288715	16.875853	15.584916	-48.6471	13.06065	11.907175	-32.38235	6.036697	9.623148	-15.195617	-0.3218388	-4.726667	-8.247875	0.097927354	-17.281803	-9.534169	9.178465	-9.103896
1_yweweler_14.wav	0.39887944	0.0068433103	912.7091870857523	812.653776972514	1681.2462439903845	0.052584134615384616	-559.69086	233.44888	-47.818314	15.154308	12.355408	-50.83191	11.580346	8.667457	-34.168167	6.454653	7.417519	-17.94714	0.8638313	-4.011333	-10.456046	2.0474584	-9.926638	-6.185773	7.319459	-7.45211
1_yweweler_15.wav	0.4405403	0.005725961	1086.0035549419545	1041.1090556067863	2241.793690557065	0.07237177309782608	-596.8938	176.04349	-32.260414	15.736563	12.597518	-31.821321	14.455719	5.2882557	-27.012426	6.034626	2.988122	-15.473666	1.4478617	-6.7204194	-11.84609	1.5295928	-11.590519	-11.462876	2.4921703	-8.627905
1_yweweler_16.wav	0.33977753	0.008688953	974.7558066749954	902.649064265984	1729.1162109375	0.05872395833333333	-538.2337	212.01373	-43.735332	8.00582	1.851188	-45.654068	19.57387	9.439098	-33.5838	9.474172	8.511417	-18.3104	3.2204697	-2.1346586	-12.08125	2.4309685	-9.6818075	-12.224397	1.8162767	-9.619304
1_yweweler_17.wav	0.38743067	0.007084804	815.5071183750078	752.837022885908	1334.2303936298076	0.053861177884615384	-569.8918	234.76149	-37.111393	9.725417	4.0131345	-46.548203	14.417613	6.2468786	-32.43007	7.8709555	5.522344	-15.435734	6.390954	-3.0856223	-12.299467	2.397568	-9.560827	-8.88099	4.694278	-7.978849
1_yweweler_18.wav	0.36472422	0.006532654	824.1888986377232	766.109532958774	1531.728515625	0.04674479166666667	-567.1514	223.5031	-33.038307	10.328658	7.530959	-43.721645	10.588293	9.432491	-27.055637	3.6953187	3.3629787	-14.453299	1.154132	-5.792984	-8.324919	3.481642	-11.563586	-9.124883	5.006295	-8.580396
1_yweweler_19.wav	0.3633996	0.011279549	950.2086533264326	844.3247835790072	1803.7646484375	0.056803385416666664	-512.5087	209.86037	-44.86559	9.752442	12.429693	-47.087933	9.502073	14.532805	-32.39579	-1.5039195	8.925175	-17.202705	-4.898226	-1.502783	-9.4272	-1.1792363	-7.1044354	-8.1449795	2.575597	-4.7024155
1_yweweler_2.wav	0.42063522	0.012812828	939.8725624289935	835.6242385889822	1630.78125	0.05556640625	-503.73846	205.3712	-44.029602	2.9130285	1.1117326	-47.87199	14.379383	12.278164	-35.83157	-0.7452306	7.610217	-18.555431	-2.4002523	-0.6730665	-11.025028	-2.3022692	-9.088202	-9.049891	3.0283318	-7.4113865
1_yweweler_20.wav	0.35230276	0.014729576	1044.5720598616601	882.2588627966155	2012.6815795898438	0.062225341796875	-487.30566	209.8316	-62.99653	3.110872	11.061543	-48.36165	13.867309	14.744553	-35.838417	-0.07296902	9.325966	-17.902119	-2.240428	-1.1446055	-11.756131	-2.7228115	-9.506564	-10.466438	0.61358154	-7.0041065
1_yweweler_21.wav	0.37929577	0.011129096	1018.3387972393234	940.5897050831331	2064.31640625	0.055436197916666666	-515.6598	213.62692	-58.15449	15.065364	13.190355	-46.686134	19.408792	10.503222	-34.72362	8.619094	5.627228	-21.48272	1.2628741	-4.89585	-13.882526	0.751489	-10.693704	-9.508215	4.0928617	-7.7313604
1_yweweler_22.wav	0.37377834	0.010166151	943.0380271725088	868.79483713455	1764.95361328125	0.053745814732142856	-529.2709	208.8237	-45.56479	8.113322	8.757409	-44.008064	13.592468	9.265413	-34.348133	2.5086205	6.7049146	-18.414068	-1.6026418	-4.0130715	-12.30069	-0.005279626	-9.31214	-10.780975	1.7889408	-7.9461203
1_yweweler_23.wav	0.3774154	0.010408471	929.8076990587246	861.4234206763498	1694.6630859375	0.05416666666666667	-539.397	209.66306	-43.71137	7.2342844	5.9450483	-44.808273	13.360837	9.818226	-29.847368	5.2406597	4.1426973	-18.813871	0.2298823	-5.324561	-13.235598	0.6936281	-10.525971	-11.16417	3.9704423	-6.262671
1_yweweler_24.wav	0.3364569	0.014694907	873.9804985374449	785.5484655485982	1427.34375	0.055454799107142856	-501.82083	207.11545	-38.484386	2.1591172	-2.2458005	-49.594696	10.180342	8.798933	-32.92013	2.8826663	6.517633	-20.415754	-2.627666	-2.0843365	-13.343835	-2.6183674	-9.304513	-12.25222	0.57255936	-5.811898
1_yweweler_25.wav	0.40089422	0.012559321	892.2118471707545	768.682369613733	1459.771728515625	0.054890950520833336	-515.61383	216.85626	-41.171436	-3.3960388	-0.3150023	-45.685673	11.922501	12.629982	-29.662567	3.2287045	8.786099	-16.552378	-1.2006997	-2.9918911	-13.969811	-0.9001136	-7.538727	-12.4106	1.9557532	-3.5139606
1_yweweler_26.wav	0.35803315	0.011623817	836.6791858769111	777.8482468845283	1453.4912109375	0.05172909007352941	-515.3528	206.76051	-33.183113	6.458447	5.6002216	-43.53264	11.991814	14.133907	-31.443583	-1.7835935	11.287285	-10.426092	-2.337969	-4.579701	-10.53403	-0.079542525	-8.496655	-10.146675	0.92440003	-9.789235
1_yweweler_27.wav	0.38741556	0.010965868	974.0423501480792	896.642139896825	1889.1244741586538	0.05033052884615385	-524.9593	210.74937	-45.16685	7.640258	12.546406	-45.905888	9.282484	15.028658	-31.162016	-0.9555072	9.413723	-15.824219	-2.0239885	0.59399366	-9.954052	-1.5348506	-8.183161	-12.57231	-0.6300587	-5.303991
1_yweweler_28.wav	0.35843313	0.016556965	978.1940277654018	846.1917843880216	1815.069580078125	0.0592041015625	-466.27417	219.23015	-64.258766	1.0976623	13.073151	-45.090286	15.639317	15.830173	-35.259678	-1.9721546	8.763045	-14.242619	-1.8092202	-5.182735	-12.689937	-2.0672626	-10.422946	-10.853305	-1.9472815	-11.00566
1_yweweler_29.wav	0.35804358	0.014030496	808.0592510253512	721.174983950083	1338.6474609375	0.05406901041666667	-509.77902	219.80765	-37.28601	3.5285192	7.2301197	-42.932682	8.861125	10.530778	-29.412897	-1.1916182	3.1904955	-16.740292	-2.1156611	-5.3565803	-12.532617	-0.6508906	-8.803756	-10.478904	1.7758584	-5.3753037
1_yweweler_3.wav	0.40381876	0.012234892	946.0146258001206	839.620832283137	1586.53564453125	0.05608258928571429	-519.8656	222.59474	-50.457737	0.16602434	2.5148487	-47.50061	14.029577	10.803713	-32.895866	1.7154582	5.4260383	-13.673112	4.3006	-2.5548668	-10.334899	0.55830675	-12.154603	-10.010287	2.2419815	-13.96805
1_yweweler_30.wav	0.37181544	0.013103449	928.5257965378769	817.4429705092444	1723.3740234375	0.0548828125	-507.8669	213.85933	-47.12833	7.0563765	14.444494	-42.610283	8.623063	12.010721	-28.734264	-0.6168033	4.6187944	-14.710669	-1.1429906	-4.4745655	-9.546986	0.7213295	-10.09038	-9.988359	1.8762208	-7.8614182
1_yweweler_31.wav	0.35852224	0.012688123	863.1062511228894	780.3274073324852	1597.8903377757354	0.052734375	-521.11505	211.75067	-36.123554	9.610067	13.872854	-41.591927	5.953696	10.389351	-28.825901	-2.3327105	5.2526803	-14.061809	-3.1126585	-4.1632905	-9.014466	-1.301777	-10.076324	-7.868288	3.7962132	-6.0397606
1_yweweler_32.wav	0.3657954	0.016817654	949.7767154049998	884.1570170208398	1893.12744140625	0.048299153645833336	-489.33188	211.80156	-54.020473	8.463416	14.337601	-48.85922	10.281144	15.190475	-37.784702	-7.8205743	7.414314	-14.2311735	-1.0426044	-0.8257806	-11.647533	-2.9731514	-7.942711	-10.577503	-2.5297778	-8.794792
1_yweweler_33.wav	0.3176312	0.008099821	823.0102493460361	844.65044381113	1535.0907175164473	0.043431332236842105	-559.1148	219.97379	-40.00131	18.026253	16.35846	-41.782154	12.410975	7.400671	-32.38982	0.9670906	1.362162	-15.0766325	1.5205591	-9.085025	-11.851241	3.2803173	-10.664816	-7.385836	5.8812923	-9.918016
1_yweweler_34.wav	0.3655509	0.010175197	887.1378249293673	869.3600765311362	1663.0810546875	0.04241536458333333	-532.4232	218.71013	-45.48645	15.634905	15.610948	-44.44075	12.494462	10.287685	-31.435999	2.7060156	4.0740128	-15.830051	0.7730733	-7.3402143	-10.815288	4.143875	-10.952612	-10.340153	4.3298535	-10.412076
1_yweweler_35.wav	0.44529805	0.011130906	922.1574897880802	908.7883825061283	1752.9984907670455	0.04727450284090909	-522.0518	237.38124	-54.51547	9.506301	10.063476	-49.10935	14.449564	7.440381	-36.991245	1.6645001	1.5989776	-16.077116	4.27466	-9.620463	-14.897028	4.3407016	-11.619584	-12.440876	3.103473	-11.915404
1_yweweler_36.wav	0.3368218	0.011152629	863.3076016976859	795.0239629449381	1354.5730590820312	0.05078125	-512.81616	212.83768	-54.143616	-1.9316165	6.1542735	-38.663673	16.422419	3.6174574	-38.291245	4.123182	6.9494214	-18.154984	0.36469054	-5.2274284	-14.936125	0.19510207	-10.153822	-16.887913	-5.356318	-9.742684
1_yweweler_37.wav	0.34256577	0.008402755	756.4968687985017	749.3440914290533	1175.6103515625	0.04392206101190476	-553.528	210.08487	-30.82009	12.472196	9.097642	-40.123543	11.20906	4.1236415	-34.729836	2.064886	5.7417045	-18.197292	-3.2376232	-5.200116	-11.264159	0.09727539	-9.41894	-10.561174	1.5383162	-6.6896844
